experiment,case_id,dataset,model,method,reasoning_effort,total_attempts,passed_first_try,max_retries_exceeded,pipeline_failed,has_word_count_issue,first_attempt_word_count,has_citation_issue,has_refusal,has_api_none,log_error_types,final_word_count,num_candidates,duration_seconds
gpt-5.1-tight-v1,5,archehr-dev,gpt-5.1,grounded,medium,1,True,False,False,False,,False,False,False,,67.0,0,20.426
gpt-5.1-tight-v1,6,archehr-dev,gpt-5.1,grounded,medium,1,True,False,False,False,,False,False,False,,68.0,0,25.444
gpt-5.1-tight-v1,7,archehr-dev,gpt-5.1,grounded,medium,1,True,False,False,False,,False,False,False,,70.0,0,16.207
gpt-5.1-tight-v1,8,archehr-dev,gpt-5.1,grounded,medium,2,False,False,False,True,81.0,False,False,False,,75.0,0,48.328
gpt-5.1-tight-v1,9,archehr-dev,gpt-5.1,grounded,medium,2,False,False,False,True,77.0,False,False,False,,75.0,0,70.336
gpt-5.1-tight-v1,21,archehr-dev,gpt-5.1,grounded,medium,0,False,False,True,False,,False,False,False,,,0,0.0
gpt-5.1-tight-v2-1-sample,1,archehr-dev,gpt-5.1,grounded,medium,2,False,False,False,True,87.0,False,False,False,,66.0,0,0.0
gpt-5.1-tight-v2-1-sample,10,archehr-dev,gpt-5.1,grounded,medium,1,True,False,False,False,,False,False,False,,71.0,0,
gpt-5.1-tight-v2-1-sample,11,archehr-dev,gpt-5.1,grounded,medium,1,True,False,False,False,,False,False,False,,70.0,0,
gpt-5.1-tight-v2-1-sample,12,archehr-dev,gpt-5.1,grounded,medium,1,True,False,False,False,,False,False,False,,68.0,0,
gpt-5.1-tight-v2-1-sample,13,archehr-dev,gpt-5.1,grounded,medium,1,True,False,False,False,,False,False,False,,57.0,0,
gpt-5.1-tight-v2-1-sample,14,archehr-dev,gpt-5.1,grounded,medium,1,True,False,False,False,,False,False,False,,60.0,0,
gpt-5.1-tight-v2-1-sample,15,archehr-dev,gpt-5.1,grounded,medium,1,True,False,False,False,,False,False,False,,61.0,0,
gpt-5.1-tight-v2-1-sample,16,archehr-dev,gpt-5.1,grounded,medium,1,True,False,False,False,,False,False,False,,73.0,0,
gpt-5.1-tight-v2-1-sample,17,archehr-dev,gpt-5.1,grounded,medium,2,False,False,False,True,76.0,True,False,False,,73.0,0,0.0
gpt-5.1-tight-v2-1-sample,18,archehr-dev,gpt-5.1,grounded,medium,1,True,False,False,False,,False,False,False,,74.0,0,
gpt-5.1-tight-v2-1-sample,19,archehr-dev,gpt-5.1,grounded,medium,1,True,False,False,False,,False,False,False,,75.0,0,
gpt-5.1-tight-v2-1-sample,2,archehr-dev,gpt-5.1,grounded,medium,1,True,False,False,False,,False,False,False,,74.0,0,
gpt-5.1-tight-v2-1-sample,20,archehr-dev,gpt-5.1,grounded,medium,1,True,False,False,False,,False,False,False,,74.0,0,
gpt-5.1-tight-v2-1-sample,3,archehr-dev,gpt-5.1,grounded,medium,2,False,False,False,True,76.0,False,False,False,,75.0,0,0.0
gpt-5.1-tight-v2-1-sample,4,archehr-dev,gpt-5.1,grounded,medium,1,True,False,False,False,,False,False,False,,75.0,0,
gpt-5.1-tight-v2-1-sample,5,archehr-dev,gpt-5.1,grounded,medium,1,True,False,False,False,,False,False,False,,70.0,0,
gpt-5.1-tight-v2-1-sample,6,archehr-dev,gpt-5.1,grounded,medium,1,True,False,False,False,,False,False,False,,65.0,0,
gpt-5.1-tight-v2-1-sample,7,archehr-dev,gpt-5.1,grounded,medium,2,False,False,False,True,79.0,False,False,False,,67.0,0,0.0
gpt-5.1-tight-v2-1-sample,8,archehr-dev,gpt-5.1,grounded,medium,1,True,False,False,False,,False,False,False,,75.0,0,
gpt-5.1-tight-v2-1-sample,9,archehr-dev,gpt-5.1,grounded,medium,2,False,False,False,True,76.0,False,False,False,,75.0,0,0.0
gpt-5.2-answer-first-v2-med-k3,1,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,64.0,3,28.827
gpt-5.2-answer-first-v2-med-k3,10,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,35.0,3,21.798
gpt-5.2-answer-first-v2-med-k3,11,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,33.0,3,49.117
gpt-5.2-answer-first-v2-med-k3,12,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,43.0,3,21.304
gpt-5.2-answer-first-v2-med-k3,13,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,29.0,3,17.529
gpt-5.2-answer-first-v2-med-k3,14,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,21.0,3,41.887
gpt-5.2-answer-first-v2-med-k3,15,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,35.0,3,34.958
gpt-5.2-answer-first-v2-med-k3,16,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,38.0,3,61.711
gpt-5.2-answer-first-v2-med-k3,17,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,41.0,3,51.895
gpt-5.2-answer-first-v2-med-k3,18,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,39.0,3,34.869
gpt-5.2-answer-first-v2-med-k3,19,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,52.0,3,30.636
gpt-5.2-answer-first-v2-med-k3,2,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,52.0,3,25.435
gpt-5.2-answer-first-v2-med-k3,20,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,51.0,3,41.16
gpt-5.2-answer-first-v2-med-k3,3,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,42.0,3,17.278
gpt-5.2-answer-first-v2-med-k3,4,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,29.0,3,30.047
gpt-5.2-answer-first-v2-med-k3,5,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,51.0,3,38.764
gpt-5.2-answer-first-v2-med-k3,6,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,43.0,3,28.48
gpt-5.2-answer-first-v2-med-k3,7,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,43.0,3,30.954
gpt-5.2-answer-first-v2-med-k3,8,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,63.0,3,34.975
gpt-5.2-answer-first-v2-med-k3,9,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,51.0,3,59.433
gpt-5.2-answer-first-v3-med-k3,1,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,75.0,3,27.451
gpt-5.2-answer-first-v3-med-k3,10,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,63.0,3,43.54
gpt-5.2-answer-first-v3-med-k3,11,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,72.0,3,30.872
gpt-5.2-answer-first-v3-med-k3,12,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,69.0,3,22.71
gpt-5.2-answer-first-v3-med-k3,13,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,44.0,3,24.741
gpt-5.2-answer-first-v3-med-k3,14,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,37.0,3,17.302
gpt-5.2-answer-first-v3-med-k3,15,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,46.0,3,21.459
gpt-5.2-answer-first-v3-med-k3,16,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,47.0,3,24.307
gpt-5.2-answer-first-v3-med-k3,17,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,51.0,3,32.797
gpt-5.2-answer-first-v3-med-k3,18,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,57.0,3,28.986
gpt-5.2-answer-first-v3-med-k3,19,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,73.0,3,39.109
gpt-5.2-answer-first-v3-med-k3,2,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,50.0,3,36.133
gpt-5.2-answer-first-v3-med-k3,20,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,54.0,3,22.154
gpt-5.2-answer-first-v3-med-k3,3,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,46.0,3,15.113
gpt-5.2-answer-first-v3-med-k3,4,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,43.0,3,29.441
gpt-5.2-answer-first-v3-med-k3,5,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,70.0,3,30.815
gpt-5.2-answer-first-v3-med-k3,6,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,35.0,3,29.785
gpt-5.2-answer-first-v3-med-k3,7,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,39.0,3,22.916
gpt-5.2-answer-first-v3-med-k3,8,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,63.0,3,75.678
gpt-5.2-answer-first-v3-med-k3,9,archehr-dev,gpt-5.2,answer_first,medium,7,False,False,False,True,109.0,False,False,False,,61.0,3,59.769
gpt-5.2-answer-first-v4-high-k3,1,archehr-dev,gpt-5.2,answer_first,high,3,False,False,False,True,80.0,False,False,False,,73.0,3,35.911
gpt-5.2-answer-first-v4-high-k3,10,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,36.0,3,39.672
gpt-5.2-answer-first-v4-high-k3,11,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,40.0,3,42.249
gpt-5.2-answer-first-v4-high-k3,12,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,55.0,3,35.04
gpt-5.2-answer-first-v4-high-k3,13,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,28.0,3,27.317
gpt-5.2-answer-first-v4-high-k3,14,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,20.0,3,96.688
gpt-5.2-answer-first-v4-high-k3,15,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,31.0,3,51.9
gpt-5.2-answer-first-v4-high-k3,16,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,27.0,3,81.034
gpt-5.2-answer-first-v4-high-k3,17,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,50.0,3,56.717
gpt-5.2-answer-first-v4-high-k3,18,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,17.0,3,73.131
gpt-5.2-answer-first-v4-high-k3,19,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,42.0,3,29.838
gpt-5.2-answer-first-v4-high-k3,2,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,60.0,3,39.198
gpt-5.2-answer-first-v4-high-k3,20,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,54.0,3,24.348
gpt-5.2-answer-first-v4-high-k3,3,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,39.0,3,14.149
gpt-5.2-answer-first-v4-high-k3,4,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,34.0,3,31.775
gpt-5.2-answer-first-v4-high-k3,5,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,49.0,3,53.679
gpt-5.2-answer-first-v4-high-k3,6,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,37.0,3,37.37
gpt-5.2-answer-first-v4-high-k3,7,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,29.0,3,32.812
gpt-5.2-answer-first-v4-high-k3,8,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,53.0,3,58.322
gpt-5.2-answer-first-v4-high-k3,9,archehr-dev,gpt-5.2,answer_first,high,1,True,False,False,False,,False,False,False,,61.0,3,99.095
gpt-5.2-answer-first-v4-med-k3,1,archehr-dev,gpt-5.2,answer_first,medium,2,False,False,False,True,77.0,False,False,False,,64.0,3,25.774
gpt-5.2-answer-first-v4-med-k3,10,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,40.0,3,34.027
gpt-5.2-answer-first-v4-med-k3,11,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,42.0,3,33.871
gpt-5.2-answer-first-v4-med-k3,12,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,51.0,3,20.573
gpt-5.2-answer-first-v4-med-k3,13,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,34.0,3,14.626
gpt-5.2-answer-first-v4-med-k3,14,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,30.0,3,39.907
gpt-5.2-answer-first-v4-med-k3,15,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,32.0,3,26.644
gpt-5.2-answer-first-v4-med-k3,16,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,17.0,3,41.538
gpt-5.2-answer-first-v4-med-k3,17,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,49.0,3,45.189
gpt-5.2-answer-first-v4-med-k3,18,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,25.0,3,24.248
gpt-5.2-answer-first-v4-med-k3,19,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,44.0,3,25.848
gpt-5.2-answer-first-v4-med-k3,2,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,57.0,3,15.33
gpt-5.2-answer-first-v4-med-k3,20,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,63.0,3,21.967
gpt-5.2-answer-first-v4-med-k3,3,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,37.0,3,11.529
gpt-5.2-answer-first-v4-med-k3,4,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,39.0,3,26.052
gpt-5.2-answer-first-v4-med-k3,5,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,39.0,3,24.052
gpt-5.2-answer-first-v4-med-k3,6,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,27.0,3,30.925
gpt-5.2-answer-first-v4-med-k3,7,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,30.0,3,20.659
gpt-5.2-answer-first-v4-med-k3,8,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,True,api_none,37.0,2,36.774
gpt-5.2-answer-first-v4-med-k3,9,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,60.0,3,79.428
gpt-5.2-answer-first-v5-med-k1,1,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,74.0,1,9.251
gpt-5.2-answer-first-v5-med-k1,10,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,44.0,1,34.023
gpt-5.2-answer-first-v5-med-k1,11,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,40.0,1,16.343
gpt-5.2-answer-first-v5-med-k1,12,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,60.0,1,7.083
gpt-5.2-answer-first-v5-med-k1,13,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,22.0,1,8.223
gpt-5.2-answer-first-v5-med-k1,14,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,23.0,1,7.332
gpt-5.2-answer-first-v5-med-k1,15,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,25.0,1,8.826
gpt-5.2-answer-first-v5-med-k1,16,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,44.0,1,15.229
gpt-5.2-answer-first-v5-med-k1,17,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,47.0,1,24.582
gpt-5.2-answer-first-v5-med-k1,18,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,31.0,1,19.658
gpt-5.2-answer-first-v5-med-k1,19,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,41.0,1,16.003
gpt-5.2-answer-first-v5-med-k1,2,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,46.0,1,6.539
gpt-5.2-answer-first-v5-med-k1,20,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,49.0,1,13.864
gpt-5.2-answer-first-v5-med-k1,3,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,36.0,1,6.156
gpt-5.2-answer-first-v5-med-k1,4,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,41.0,1,11.435
gpt-5.2-answer-first-v5-med-k1,5,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,55.0,1,16.861
gpt-5.2-answer-first-v5-med-k1,6,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,49.0,1,10.764
gpt-5.2-answer-first-v5-med-k1,7,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,42.0,1,11.103
gpt-5.2-answer-first-v5-med-k1,8,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,50.0,1,24.317
gpt-5.2-answer-first-v5-med-k1,9,archehr-dev,gpt-5.2,answer_first,medium,3,False,False,False,True,83.0,False,False,False,,41.0,1,19.822
gpt-5.2-answer-first-v5-med-k3,1,archehr-dev,gpt-5.2,answer_first,medium,4,False,False,False,True,80.0,False,False,False,,66.0,3,32.752
gpt-5.2-answer-first-v5-med-k3,10,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,45.0,3,26.393
gpt-5.2-answer-first-v5-med-k3,11,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,39.0,3,53.206
gpt-5.2-answer-first-v5-med-k3,12,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,53.0,3,20.819
gpt-5.2-answer-first-v5-med-k3,13,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,27.0,3,19.043
gpt-5.2-answer-first-v5-med-k3,14,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,33.0,3,58.303
gpt-5.2-answer-first-v5-med-k3,15,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,38.0,3,19.691
gpt-5.2-answer-first-v5-med-k3,16,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,23.0,3,45.854
gpt-5.2-answer-first-v5-med-k3,17,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,44.0,3,46.812
gpt-5.2-answer-first-v5-med-k3,18,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,25.0,3,45.959
gpt-5.2-answer-first-v5-med-k3,19,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,44.0,3,31.634
gpt-5.2-answer-first-v5-med-k3,2,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,49.0,3,13.828
gpt-5.2-answer-first-v5-med-k3,20,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,49.0,3,21.216
gpt-5.2-answer-first-v5-med-k3,3,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,49.0,3,17.166
gpt-5.2-answer-first-v5-med-k3,4,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,33.0,3,22.175
gpt-5.2-answer-first-v5-med-k3,5,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,44.0,3,28.177
gpt-5.2-answer-first-v5-med-k3,6,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,46.0,3,32.338
gpt-5.2-answer-first-v5-med-k3,7,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,35.0,3,34.315
gpt-5.2-answer-first-v5-med-k3,8,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,50.0,3,50.898
gpt-5.2-answer-first-v5-med-k3,9,archehr-dev,gpt-5.2,answer_first,medium,5,False,False,False,True,77.0,False,False,False,,38.0,3,109.549
gpt-5.2-answer-first-v6-med-k5,1,archehr-dev,gpt-5.2,answer_first,medium,4,False,False,False,True,83.0,False,False,False,,74.0,5,55.35
gpt-5.2-answer-first-v6-med-k5,10,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,73.0,5,87.587
gpt-5.2-answer-first-v6-med-k5,11,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,60.0,5,54.366
gpt-5.2-answer-first-v6-med-k5,12,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,64.0,5,28.757
gpt-5.2-answer-first-v6-med-k5,13,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,57.0,5,37.719
gpt-5.2-answer-first-v6-med-k5,14,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,47.0,5,64.985
gpt-5.2-answer-first-v6-med-k5,15,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,51.0,5,37.041
gpt-5.2-answer-first-v6-med-k5,16,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,65.0,5,59.549
gpt-5.2-answer-first-v6-med-k5,17,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,66.0,5,54.929
gpt-5.2-answer-first-v6-med-k5,18,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,52.0,5,93.75
gpt-5.2-answer-first-v6-med-k5,19,archehr-dev,gpt-5.2,answer_first,medium,4,False,False,False,True,78.0,False,False,False,,64.0,5,48.659
gpt-5.2-answer-first-v6-med-k5,2,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,65.0,5,32.749
gpt-5.2-answer-first-v6-med-k5,20,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,54.0,5,41.611
gpt-5.2-answer-first-v6-med-k5,3,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,62.0,5,27.784
gpt-5.2-answer-first-v6-med-k5,4,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,54.0,5,43.591
gpt-5.2-answer-first-v6-med-k5,5,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,44.0,5,53.137
gpt-5.2-answer-first-v6-med-k5,6,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,62.0,5,56.731
gpt-5.2-answer-first-v6-med-k5,7,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,True,False,"refusal,schema_error",64.0,4,42.571
gpt-5.2-answer-first-v6-med-k5,8,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,57.0,5,58.853
gpt-5.2-answer-first-v6-med-k5,9,archehr-dev,gpt-5.2,answer_first,medium,7,False,False,False,True,90.0,False,False,False,,67.0,5,153.501
gpt-5.2-answer-first-v7-med-k1,1,archehr-dev,gpt-5.2,answer_first,medium,5,False,False,False,True,107.0,False,False,False,,70.0,1,25.818
gpt-5.2-answer-first-v7-med-k1,10,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,71.0,1,44.116
gpt-5.2-answer-first-v7-med-k1,11,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,74.0,1,25.646
gpt-5.2-answer-first-v7-med-k1,12,archehr-dev,gpt-5.2,answer_first,medium,3,False,False,False,True,83.0,False,False,False,,66.0,1,27.597
gpt-5.2-answer-first-v7-med-k1,13,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,72.0,1,38.398
gpt-5.2-answer-first-v7-med-k1,14,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,56.0,1,33.567
gpt-5.2-answer-first-v7-med-k1,15,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,71.0,1,11.018
gpt-5.2-answer-first-v7-med-k1,16,archehr-dev,gpt-5.2,answer_first,medium,3,False,False,False,True,96.0,False,False,False,,68.0,1,31.652
gpt-5.2-answer-first-v7-med-k1,17,archehr-dev,gpt-5.2,answer_first,medium,3,False,False,False,True,76.0,False,True,False,"pipeline_failure,refusal,schema_error",67.0,1,2068795.932
gpt-5.2-answer-first-v7-med-k1,18,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,65.0,1,43.437
gpt-5.2-answer-first-v7-med-k1,19,archehr-dev,gpt-5.2,answer_first,medium,9,False,False,False,True,127.0,False,False,False,,66.0,1,65.957
gpt-5.2-answer-first-v7-med-k1,2,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,75.0,1,27.789
gpt-5.2-answer-first-v7-med-k1,20,archehr-dev,gpt-5.2,answer_first,medium,3,False,False,False,True,78.0,False,False,False,,71.0,1,13.133
gpt-5.2-answer-first-v7-med-k1,3,archehr-dev,gpt-5.2,answer_first,medium,5,False,False,False,True,86.0,False,False,False,,74.0,1,15.863
gpt-5.2-answer-first-v7-med-k1,4,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,64.0,1,31.352
gpt-5.2-answer-first-v7-med-k1,5,archehr-dev,gpt-5.2,answer_first,medium,3,False,False,False,True,86.0,False,False,False,,73.0,1,23.453
gpt-5.2-answer-first-v7-med-k1,6,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,69.0,1,39.462
gpt-5.2-answer-first-v7-med-k1,7,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,67.0,1,48.626
gpt-5.2-answer-first-v7-med-k1,8,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,58.0,1,45.703
gpt-5.2-answer-first-v7-med-k1,9,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,68.0,1,86.222
gpt-5.2-answer-first-v9-med-k1,1,archehr-dev,gpt-5.2,answer_first,medium,1,True,False,False,False,,False,False,False,,72.0,1,39.658
gpt-5.2-answer-first-v9-med-k1,10,archehr-dev,gpt-5.2,answer_first,medium,3,False,False,False,True,76.0,False,False,False,,74.0,1,55.336
